am,country,datagolf_rank,dg_id,dg_skill_estimate,owgr_rank,player_name,primary_tour,last_updated,notes
0,ENG,184,14795,-0.0974890840173481,135,"Canter, Laurie",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,185,11451,-0.0991730533648785,315,"Garnett, Brice",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,186,16715,-0.10436130649734,268,"Ryder, Sam",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,187,18761,-0.107231007234394,166,"Mullinax, Trey",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,188,21944,-0.109818306501296,184,"Moore, Taylor",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,189,17723,-0.117697308614233,392,"Lower, Justin",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,190,25213,-0.118701911357667,221,"Wu, Brandon",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,191,7305,-0.125071849370834,501,"Gutschewski, Scott",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,192,25363,-0.125516831754642,223,"Buckley, Hayden",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,193,17543,-0.131242785680711,449,"Kim, Michael",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,AUT,194,9531,-0.132625266217708,110,"Wiesberger, Bernd",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,GER,195,19898,-0.14256089387706,182,"Paul, Yannik",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,196,19840,-0.14793077839517,141,"Ramey, Chad",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,197,28309,-0.157313217667516,400,"Coody, Pierceson",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,198,25919,-0.1708158127695759,78,"Wolff, Matthew",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,199,14967,-0.173591755935734,293,"Hadley, Chesson",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,200,16363,-0.178566305535006,201,"Brun, Julien",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,201,18524,-0.183825516227738,206,"Catlin, John",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SWE,202,14018,-0.1983067626337369,232,"Dantorp, Jens",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,GER,203,12317,-0.204774087162677,272,"Kieffer, Maximilian",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,204,7900,-0.2057476585191389,501,"Haas, Bill",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,205,18635,-0.207756920219228,334,"Shelton, Robby",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,206,19190,-0.218293723301601,79,"Hoshino, Rikuya",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,GER,207,8117,-0.2223851473209839,267,"Kaymer, Martin",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,208,14016,-0.231756599345568,314,"Campillo, Jorge",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,209,11357,-0.244292331020598,347,"Uihlein, Peter",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,210,20522,-0.245751766803434,168,"Veerman, Johannes",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,CHN,211,16757,-0.247033746045332,238,"Zecheng, Marty Dou",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,212,14852,-0.25057903578932,190,"Streb, Robert",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,213,19960,-0.253816312596989,244,"Pavon, Matthieu",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,214,4163,-0.256280526993413,501,"Donald, Luke",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,215,15852,-0.261616000410013,453,"Kraft, Kelly",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SCO,216,14784,-0.261952177793862,343,"Law, David",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,NED,217,9413,-0.2631535309180079,256,"Besseling, Wil",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,218,25569,-0.2659322651044289,474,"Stevens, Samuel",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,219,27194,-0.268215125634104,260,"Hall, Harry",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,220,23475,-0.272617596776476,382,"Novak, Andrew",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,DEN,221,20190,-0.288337338737701,138,"Helligkilde, Marcus",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,NIR,222,7548,-0.289478206664671,398,"McDowell, Graeme",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SCO,223,25131,-0.289980024473857,200,"Hill, Calum",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,CHN,224,15310,-0.297309943661722,140,"Li, Haotong",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
1,SWE,225,23950,-0.297544516141686,501,"Aberg, Ludvig",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,226,14706,-0.2975593071244519,102,"Swafford, Hudson",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,227,18244,-0.298640457905594,337,"Shinkwin, Callum",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,AUS,228,5874,-0.299649955174019,404,"Percy, Cameron",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,229,20706,-0.302439856205085,165,"Wallace, Matt",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,230,21237,-0.305362358441112,186,"Hickok, Kramer",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,231,14799,-0.306402238012422,349,"Barnes, Erik",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,232,18424,-0.307685144100968,415,"Roy, Kevin",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,233,10201,-0.323543716638379,375,"Guerrier, Julien",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,NOR,234,13349,-0.325907875016719,292,"Kofstad, Espen",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,235,24185,-0.3315943496284619,286,"Mansell, Richard",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,TPE,236,17881,-0.332135135071392,228,"Yu, Kevin",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,DEN,237,15676,-0.333768924370257,380,"Moller, Niklas Norgaard",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,AUT,238,13089,-0.33955873402116,294,"Nemecz, Lukas",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,IRL,239,5716,-0.342942558575452,209,"Harrington, Padraig",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,240,8469,-0.350221848704234,372,"Armour, Ryan",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,241,12477,-0.352913693314742,501,"McGirt, William",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,GER,242,20722,-0.3554115583770379,229,"Schmid, Matthias",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,243,26745,-0.3596241968529319,501,"Lopez-Chacarra, Eugenio",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,244,5768,-0.366203636926181,203,"Hoffman, Charley",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,CHN,245,11763,-0.374021145752501,199,"Wu, Ashun",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,246,16395,-0.390943204545612,501,"Kohles, Ben",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,247,18770,-0.393571572179505,211,"Rozner, Antoine",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,248,17509,-0.414773421083444,500,"Seiffert, Chase",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,249,14698,-0.421261342238044,256,"Bramlett, Joseph",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,250,27364,-0.4219672596685239,263,"Thompson, Davis",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,GER,251,12522,-0.4220253554104529,195,"Schneider, Marcel",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,GER,252,22087,-0.427249409582223,498,"Paul, Jeremy",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,253,7489,-0.428275650626765,409,"Moore, Ryan",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,254,6930,-0.428381054427467,470,"Taylor, Vaughn",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,255,11061,-0.435141123904216,253,"Morrison, James",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SCO,256,16475,-0.439864116688067,227,"Forrest, Grant",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,AUS,257,6287,-0.440767033311336,132,"Kennedy, Brad",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,KOR,258,12188,-0.45148156047449,111,"Kim, Bio",KOR,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,KOR,259,14936,-0.4545274638039109,264,"Hwang, Junggon",KOR,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,260,20704,-0.464431298075974,170,"Tarrio Ben, Santiago",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,261,10884,-0.466743941948622,255,"Coetzee, George",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SCO,262,11397,-0.477682364912876,340,"Jamieson, Scott",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,KOR,263,11117,-0.484132187036808,501,"Noh, Seung-Yul",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,264,15193,-0.484406505329881,151,"Van Tonder, Daniel",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,WAL,265,7084,-0.4850248099665129,160,"Donaldson, Jamie",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,266,6931,-0.4851794992947221,501,"Byrd, Jonathan",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,267,18174,-0.486055765773731,177,"Ritchie, JC",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FIN,268,14120,-0.4886811563127289,158,"Samooja, Kalle",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,269,8045,-0.500307907275109,324,"Walters, Justin",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SWE,270,22535,-0.5021818794152519,316,"Norrman, Vincent",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,271,18579,-0.505785471467296,468,"Cook, Austin",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,272,24481,-0.50617873060454,373,"Redman, Doc",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,273,7626,-0.507944979025456,416,"O'Hair, Sean",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FIN,274,23816,-0.5085493239618101,343,"Valimaki, Sami",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,275,8820,-0.509621140753693,341,"Snedeker, Brandt",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,276,15229,-0.5136835461972439,275,"Stone, Brandon",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,277,11330,-0.5187412501458071,501,"Brown, Scott",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,278,9396,-0.5200244691320539,335,"Fisher, Ross",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,279,12426,-0.528422349117686,298,"Waring, Paul",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,280,13127,-0.5320476453668079,311,"Tway, Kevin",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,281,25319,-0.53377350236754,501,"VanDerLaan, John",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,282,8002,-0.5343102797607829,494,"Oppenheim, Rob",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SWE,283,18517,-0.5427063861632461,196,"Soderberg, Sebastian",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ZIM,284,14559,-0.5472260944798211,93,"Vincent, Scott",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SWE,285,11657,-0.550140565246022,374,"Norlander, Henrik",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,NOR,286,16421,-0.5577699532890129,278,"Johannessen, Kristian Krogh",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,287,25601,-0.562743078538883,317,"Jordan, Matthew",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,DEN,288,14284,-0.5635865054786589,193,"Hansen, Joachim B",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,KOR,289,14459,-0.5638434461163879,295,"An, Byeong Hun",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,290,7887,-0.56411956660714,302,"Garcia-Heredia, Alfredo",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SCO,291,22089,-0.5669627706972429,328,"Syme, Connor",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,292,13531,-0.576007438082876,363,"Kodaira, Satoshi",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,293,15756,-0.587770786861901,80,"Higa, Kazuki",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,COL,294,9171,-0.597171272810827,501,"Villegas, Camilo",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,295,17273,-0.6010768743875239,501,"Fischer, Zack",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,296,23733,-0.6055367546428579,248,"LaCroix, Frederic",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,297,20448,-0.607244076656706,117,"Katsuragawa, Yuto",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,MEX,298,12855,-0.614066167088219,421,"Rodriguez, Jose de Jesus",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,THA,299,19844,-0.6149131852284521,95,"Kaewkanjana, Sadom",ATGT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,DEN,300,23602,-0.617363996820344,106,"Hojgaard, Nicolai",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,301,7457,-0.634634061483473,163,"Cabrera Bello, Rafa",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,302,10198,-0.645643097574631,299,"Dubuisson, Victor",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ITA,303,13013,-0.6519596000943481,481,"Bertasio, Nino",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
1,USA,304,28158,-0.6543761815292629,501,"Bennett, Sam",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,305,19729,-0.654922768787874,109,"Kanaya, Takumi",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,306,16165,-0.657333652366446,81,"Inamori, Yuki",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,307,12069,-0.660832322604971,420,"Stanley, Kyle",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,NED,308,10158,-0.6630361437989319,501,"Luiten, Joost",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,309,29318,-0.664296662853162,501,"McAllister, Logan",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,310,14140,-0.664312897697661,198,"Higgs, Harry",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,CAN,311,14050,-0.671041634151027,368,"Sloan, Roger",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,312,13305,-0.6896657013933989,501,"Chappell, Kevin",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,313,7293,-0.6951524439332422,411,"Walker, Jimmy",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,314,16566,-0.6957511846998491,450,"Barjon, Paul",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,315,13530,-0.698364287981002,250,"Kawamura, Masahiro",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SCO,316,21646,-0.7001277439838628,210,"Ferguson, Ewen",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,317,17718,-0.701967617443301,323,"Sordet, Clement",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,318,7677,-0.7034659574879311,89,"Norris, Shaun",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,319,14847,-0.704748385316009,501,"Crick, Brandon",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,320,14904,-0.7062001296589799,100,"Kinoshita, Ryosuke",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,321,24342,-0.7087252493752041,131,"Higgo, Garrick",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,322,12131,-0.7120965097713101,430,"Anderson, Mark",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,323,18536,-0.7150461198068041,424,"McCormick, Ryan",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,KOR,324,21688,-0.7217191316668199,188,"Kim, Seonghyeon",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,POR,325,18722,-0.7228616025155871,214,"Gouveia, Ricardo",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,NED,326,13374,-0.7278103617070959,371,"Van Driel, Darius",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,COL,327,22833,-0.7279881124233248,436,"Echavarria, Nicolas",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,328,874,-0.729159128015233,501,"Els, Ernie",CHAMP,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,329,3596,-0.7296950906915459,501,"Jimenez, Miguel A",CHAMP,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,330,16713,-0.7302865936765308,501,"Lindheim, Nicholas",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,331,19738,-0.7329152938228198,501,"Dougherty, Kevin",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FIN,332,13139,-0.734905906016796,274,"Pulkkanen, Tapio",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,333,15115,-0.7369311973237671,476,"Senior, Jack",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,334,24968,-0.7377758055639041,261,"Griffin, Ben",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,335,11852,-0.7385687017236109,204,"Ahlers, Jaco",AFR,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,336,26660,-0.740046440411176,501,"Gordon, Will",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
1,USA,337,29771,-0.7402188222295619,501,"Vick, Travis",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,338,15326,-0.7415303672660509,306,"Sullivan, Andy",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,339,26122,-0.74556038486295,501,"Flavin, Patrick",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,340,14007,-0.7464704787399921,396,"Martin, Ben",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,JPN,341,14209,-0.7485830070794879,116,"Kozuma, Jinichiro",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,342,24127,-0.753785709713856,308,"Portillo, Angel Hidalgo",CHA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
1,USA,343,26649,-0.7543731513680021,418,"Thorbjornsen, Michael",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SWE,344,14815,-0.7591043297938241,501,"Lingmerth, David",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,IRL,345,14396,-0.7615516115269959,501,"Kearney, Niall",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,346,26913,-0.770599899955775,501,"Phillips, Trent",AM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,FRA,347,9675,-0.7706544580761769,501,"Lorenzo-Vera, Michael",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,348,25888,-0.77589069364835,281,"Germishuys, Deon",AFR,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,349,13022,-0.780881703825293,322,"Stuard, Brian",PGA,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,SWE,350,18514,-0.784419811171638,331,"Kinhult, Marcus",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,351,22914,-0.785924588798599,356,"Grant, Brent",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,RSA,352,16896,-0.789142011771902,333,"Kruyswijk, Jacques",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,353,15113,-0.7912068637812639,501,"Pepperell, Eddie",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,354,23465,-0.7962392722953591,501,"Greyserman, Max",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,355,19948,-0.7996470053260011,365,"Taylor, Ben",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,AUS,356,7532,-0.800059447800926,319,"Ormsby, Wade",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,357,15004,-0.8178010693916049,127,"Kim, Chan",JPN,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,358,10873,-0.8184767069818141,414,"Skinns, David",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,359,25002,-0.8192021015425359,488,"Wu, Dylan",KFT,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,360,23610,-0.8196910594981021,241,"Crocker, Sean",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ESP,361,12988,-0.826648188546218,330,"Elvira Mijares, Ignacio",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,USA,362,26126,-0.8301077264174059,456,"Meissner, Mitchell",SAM,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ITA,363,14987,-0.8303401679393899,262,"Laporta, Francesco",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
0,ENG,364,13821,-0.8411711603233841,417,"Whitnell, Dale",EURO,2022-07-25 12:16:17 UTC,anyone ranked outside top 500 in OWGR appear as 501
